track_id,name,artist,spotify_preview_url,spotify_id,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRBHVDQ128E0788919,Bullet With Butterfly Wings,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/9fd891e6d67b9a70837030708b54fab65e01548e?cid=774b29d4f13844c495f206cafdad9c86,0JFCVHHcCsmZhMYz1oBUsT,Rock,2008,258173,0.389,0.802,10,-7.352,0,0.0662,5.42e-05,0.877,0.044,0.525,122.153,4
TRCSSLJ128F9338D98,Tighten Up,The Black Keys,https://p.scdn.co/mp3-preview/1612e94399764ca9e8975ee0fb2eb93a97041e7e?cid=774b29d4f13844c495f206cafdad9c86,0MhwaBVJghoZsEzHbr0qjl,RnB,2010,211121,0.491,0.706,1,-6.207,0,0.0669,0.00118,3.98e-06,0.496,0.573,108.927,4
TRWYIOX128F9311181,Riot Van,Arctic Monkeys,https://p.scdn.co/mp3-preview/274c5f7aa66ca4fed06336de8238975ace0459d3?cid=774b29d4f13844c495f206cafdad9c86,0RN9h0ojhQWtAD6O8X7Zzp,Rock,2006,134933,0.593,0.333,9,-14.342,1,0.046,0.358,0.0,0.245,0.258,103.537,4
TRAMGPM128F9311196,From the Ritz to the Rubble,Arctic Monkeys,https://p.scdn.co/mp3-preview/adb4300b31fc1f1e9e352d0af723fc2d3628e3ec?cid=774b29d4f13844c495f206cafdad9c86,1quwqNTrkIETU55QYjVO2v,Rock,2006,195426,0.215,0.876,9,-5.327,0,0.0429,0.00165,0.0,0.313,0.715,188.89,4
TRAZEOK128F429E934,Demons,Imagine Dragons,https://p.scdn.co/mp3-preview/c710a1549dabd5e4ae3daaf494b85e6c017ac2fb?cid=774b29d4f13844c495f206cafdad9c86,0hGn9atxEyq7HRYTTk9r0R,Rock,2014,175080,0.497,0.666,3,-5.038,1,0.0326,0.181,0.000131,0.432,0.356,90.03,4
TRIAXAU128F92CCF2F,Teenagers,My Chemical Romance,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=774b29d4f13844c495f206cafdad9c86,0FsDAsYbpEOqJWq69oDTGH,Rock,2004,161920,0.458,0.859,4,-3.173,1,0.0607,0.0595,0.0,0.189,0.846,110.734,4
TRYGEGZ128F421E815,Somebody to Love,Jefferson Airplane,https://p.scdn.co/mp3-preview/2bbbf1d141efc87df39c340f5a67bf5a25668ed1?cid=774b29d4f13844c495f206cafdad9c86,08mgPn9jcA1yAEs5OKZv35,Rock,2008,175293,0.487,0.701,4,-4.908,1,0.0323,0.115,0.0,0.251,0.669,132.416,4
TRIDPWO128F423DBC6,Faust Arp,Radiohead,https://p.scdn.co/mp3-preview/7f8e0f1c60eaa0817e07f48d5954887ca148ef37?cid=774b29d4f13844c495f206cafdad9c86,5SdmtFbNOD7Qej6jFCHkOM,Rock,2007,129680,0.338,0.289,0,-13.479,1,0.0366,0.834,0.344,0.0966,0.226,121.857,3
TRRUIKN128E078218F,Climbing Up the Walls,Radiohead,https://p.scdn.co/mp3-preview/5b1e45987b96b274c80e52c54572b16c8f8c901e?cid=774b29d4f13844c495f206cafdad9c86,040qcdVdtU2ruOwmG5z0lA,Rock,1996,285200,0.172,0.655,11,-7.476,0,0.042,0.0971,0.128,0.195,0.221,78.653,4
TRGKAHN128F4253C0E,Still Take You Home,Arctic Monkeys,https://p.scdn.co/mp3-preview/e692ef473cc4b5d9066fc81ac9eb9edd575ac600?cid=774b29d4f13844c495f206cafdad9c86,28J7s6ylqLYzBUTBSUyEjm,Rock,2006,173666,0.599,0.946,8,-4.192,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,4
TROIESH128F422EEA3,Go Your Own Way,Fleetwood Mac,https://p.scdn.co/mp3-preview/b4b050fb5f906aba4e08064c453d3344ea68e583?cid=774b29d4f13844c495f206cafdad9c86,0FeCO85RKW8fDRytwXof2x,Rock,1977,218400,0.597,0.812,5,-12.062,1,0.0315,0.0219,0.00106,0.102,0.823,135.68,4
TRADPQN128F932D33E,Heads Will Roll,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/e7f8bdea4ffe9b2202a78c97d6dd84d4d9c30dc5?cid=774b29d4f13844c495f206cafdad9c86,0eJ6LE2jOwGdO6QWVraNLi,Rock,2009,222440,0.563,0.903,8,-4.458,0,0.0293,0.000178,0.123,0.302,0.766,132.022,4
TRIROYA12903CE1794,Something Good Can Work,Two Door Cinema Club,https://p.scdn.co/mp3-preview/7717f734cc51035b1d1fd7664acaabf54ce5beaa?cid=774b29d4f13844c495f206cafdad9c86,0IvfFrZGN0xgUwvm79bzc9,Rock,2010,164200,0.647,0.83,0,-5.025,1,0.0342,0.00522,0.000852,0.17,0.73,119.91,4
TRDQBTS128F4234DF9,The Youth,MGMT,https://p.scdn.co/mp3-preview/7087ba8b0a8a152efea8876e723b861fb5a43d25?cid=774b29d4f13844c495f206cafdad9c86,1N1l6k7aetYc20yBUTV8GQ,Reggae,2008,228013,0.485,0.799,5,-5.886,1,0.029,0.122,0.0054,0.33,0.468,111.012,3
TRGDQXO128F428EE14,Electioneering,Radiohead,https://p.scdn.co/mp3-preview/f45691770c6e5fb13b846fbc507dd7341eac1025?cid=774b29d4f13844c495f206cafdad9c86,0c01OEq96BwjoyH8Tn67Ff,Reggae,1996,230626,0.185,0.889,9,-5.491,0,0.0743,0.00267,0.0981,0.291,0.331,77.555,4
TRQUFVD128F4236831,Walk on the Wild Side,Lou Reed,https://p.scdn.co/mp3-preview/ba3b4fe65d5198801dc5853e1d9f26f3dc47e8a9?cid=774b29d4f13844c495f206cafdad9c86,03c6s6VTKDsCU1R5bclNii,Jazz,2010,253293,0.543,0.272,0,-19.497,1,0.106,0.711,0.000467,0.102,0.382,104.792,4
TRFUGVB128F4265DD9,Guerrilla Radio,Rage Against the Machine,https://p.scdn.co/mp3-preview/47af10b767feae2666501d56ea4dcce187f9aa7b?cid=774b29d4f13844c495f206cafdad9c86,0bWwbBxphUfSwPI6YqhSyf,Rock,1999,206200,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,4
TRCIVWB128F92FDBB3,Strawberry Swing,Coldplay,https://p.scdn.co/mp3-preview/5c8971b01e17419868278ab95b2847a8db93e165?cid=774b29d4f13844c495f206cafdad9c86,06inBM2SUiyg3nGDC2KvUG,Rock,2009,249666,0.195,0.669,1,-10.457,1,0.0601,0.00804,0.788,0.238,0.428,173.12,4
TRLWTAG128E0789037,Kids With Guns,Gorillaz,https://p.scdn.co/mp3-preview/fd854bcd8723cabba5897e6fc1f481513e95a161?cid=774b29d4f13844c495f206cafdad9c86,0eEgMbSzOHmkOeVuNC3E0k,Rock,2005,225773,0.838,0.475,4,-5.505,0,0.036,0.000417,0.714,0.226,0.711,106.217,4
TRTDZXN128F4252EA3,How to Disappear Completely,Radiohead,https://p.scdn.co/mp3-preview/a7631fa65da16818cf24822b44ff1be7d9cf30f6?cid=774b29d4f13844c495f206cafdad9c86,03KRkF62P0whzOVY8v3KGj,Rock,2000,356333,0.168,0.302,6,-11.645,0,0.0344,0.315,0.79,0.11,0.205,102.041,4
TRFNFGI128F930A920,Today,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/2250f5fd51839d2e9b8df4c77bf8e58ce71afcf0?cid=774b29d4f13844c495f206cafdad9c86,0GRxGPPrL61m6sl14h9a7Z,Country,1993,201173,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,4
TRRLZAX12903CC4850,Us and Them,Pink Floyd,https://p.scdn.co/mp3-preview/021c52015787b3b1a75ca64d41a034c52119c677?cid=774b29d4f13844c495f206cafdad9c86,1CBW8dKTINURxcDspspvQg,Electronic,1973,470266,0.351,0.31,2,-13.922,1,0.0308,0.701,0.0526,0.842,0.122,72.786,4
TROJJKH128F425C8D8,Hey You,Pink Floyd,https://p.scdn.co/mp3-preview/a03fcdbf2223e1fe78f886770b0797553b924fc6?cid=774b29d4f13844c495f206cafdad9c86,1gWy26Xb0oxHd3RSktPaFh,Rap,2011,280706,0.589,0.29,0,-15.021,1,0.0293,0.271,0.00448,0.139,0.183,112.434,4
TRGVSMR128F42B58E7,New Born,Muse,https://p.scdn.co/mp3-preview/77fda0e5664dcd557fc26576fcb4bf538558e25e?cid=774b29d4f13844c495f206cafdad9c86,2lJBnmPHVwPUuvKlZxAp6T,Rock,2001,365480,0.316,0.918,4,-7.333,1,0.0932,0.00354,0.14,0.112,0.148,152.007,4
TRXDJMR12903CCE950,My Generation,The Who,https://p.scdn.co/mp3-preview/542f8635a0bd18bc22ac0d29114a073851c2bf2a?cid=774b29d4f13844c495f206cafdad9c86,0I7AD60haNKlmxGISDQCGI,Metal,1984,205493,0.24,0.841,2,-12.137,1,0.0802,0.027,0.0594,0.502,0.554,99.8,4
TRYJJIA128F4267301,Icky Thump,The White Stripes,https://p.scdn.co/mp3-preview/75db074d29aa654c5a3211ccef965511a99be5c0?cid=774b29d4f13844c495f206cafdad9c86,09QZAEmdbq28OaNyqTOEvY,Rock,2007,254533,0.424,0.632,9,-7.243,1,0.0922,0.021,0.0117,0.0545,0.356,97.694,4
TRUYVGJ128F92F929B,Here Comes Your Man,Pixies,https://p.scdn.co/mp3-preview/189379bc8ea66d101c86f66244dfcd9b13cfbc8b?cid=774b29d4f13844c495f206cafdad9c86,0cs671lxX2eoDzr2KMuo3N,Rock,1989,201693,0.669,0.783,2,-12.302,1,0.0295,0.0475,0.0296,0.115,0.896,124.518,4
TRHQYEV128E078129D,Pyramid Song,Radiohead,https://p.scdn.co/mp3-preview/8aa29c9bf242d42d949a81f4c263c6917bf5b9c7?cid=774b29d4f13844c495f206cafdad9c86,059cWuSx8fgneEhtGnS8uQ,Rock,2001,288733,0.127,0.335,11,-8.298,0,0.0329,0.786,0.427,0.111,0.0686,77.078,4
TRADJBK128F1453605,In Too Deep,Sum 41,https://p.scdn.co/mp3-preview/66eca3757c2012398faf26705c19fccd3594a41d?cid=774b29d4f13844c495f206cafdad9c86,0GH52eIynfyKDPDGWHvRan,Pop,2010,206493,0.569,0.814,9,-6.819,1,0.0593,0.000217,0.0,0.0644,0.755,116.013,4
TRININI128F427E5A0,Your Song,Elton John,https://p.scdn.co/mp3-preview/ad1dee49f348b0465eafdf84d9c06af2b2cc8c07?cid=774b29d4f13844c495f206cafdad9c86,04Gr5FeYGea5hNSiW3wFBx,RnB,2007,242546,0.546,0.283,3,-12.532,1,0.0328,0.818,1.64e-06,0.0873,0.294,127.954,4
TRUPZPL128F145C25C,(Don't Fear) The Reaper,Blue Öyster Cult,https://p.scdn.co/mp3-preview/25df39ce3cbdf02b889f25c3edd82154e7202d3e?cid=774b29d4f13844c495f206cafdad9c86,00HgfXiUGVbUJzOMUIRlD8,Rock,1999,230800,0.434,0.89,0,-11.693,1,0.0579,0.000499,0.00037,0.234,0.7,142.0,4
TRIZIGR128E0794B13,From Yesterday,30 Seconds to Mars,https://p.scdn.co/mp3-preview/e32cea6cfcc272251f40f39cfacadfd6d9617de7?cid=774b29d4f13844c495f206cafdad9c86,0Dx3pLp5cHb5RKvCNHKdlK,Rock,2005,247373,0.468,0.876,10,-4.841,1,0.0692,0.00578,0.00625,0.035,0.13,135.062,4
TRILDZF128F4281CBB,12:51,The Strokes,https://p.scdn.co/mp3-preview/a9839dc7159672f037328d338cf498727f65189c?cid=774b29d4f13844c495f206cafdad9c86,0nkLI0pdyTRpq7BsTFBufZ,Rock,2003,153133,0.452,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.591,145.056,4
TRONYHY128F92C9D11,Revelry,Kings of Leon,https://p.scdn.co/mp3-preview/1c2604b381e6106ca4a180900a98fb5fce20006c?cid=774b29d4f13844c495f206cafdad9c86,039Q3UlFQ6kavVIZHpO4mL,Rock,2008,201733,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4
TRUIMWD128F425141D,This Fire,Franz Ferdinand,https://p.scdn.co/mp3-preview/eb713a36c1f11059d574a73e479343c6b21d46bd?cid=774b29d4f13844c495f206cafdad9c86,0H9P0dEUCtzAfdW1FUUvvU,Reggae,2004,254693,0.543,0.874,7,-9.46,1,0.0529,0.00255,0.0,0.164,0.673,138.086,4
TRADNVM12903CE790C,Bodies,Drowning Pool,https://p.scdn.co/mp3-preview/3ea7cd55be78b27d83b78f822d8bac2444d6719b?cid=774b29d4f13844c495f206cafdad9c86,0gaP2rTeFB5onIi70rolNU,Folk,2001,201960,0.656,0.927,4,-3.396,0,0.0821,0.00364,0.00328,0.155,0.616,130.898,4
TRXFYCU128F4258741,Ziggy Stardust,David Bowie,https://p.scdn.co/mp3-preview/7d9f79af0556952cd2cc2bc9077c51771e6f3a8a?cid=774b29d4f13844c495f206cafdad9c86,0NwGSYFvpiQ0ydLY3jRWSA,Rock,2009,194653,0.408,0.646,7,-7.181,1,0.0435,0.0714,0.0,0.176,0.565,80.148,4
TRDWWGK128F4243516,Cape Cod Kwassa Kwassa,Vampire Weekend,https://p.scdn.co/mp3-preview/3cd5480f5351b5e7a07c898c37fa456fda75f7c3?cid=774b29d4f13844c495f206cafdad9c86,1MVWDP5ycK3n3ZRdyGrf31,Rock,2012,211840,0.843,0.456,2,-10.213,1,0.0407,0.837,0.0312,0.239,0.799,105.031,4
TRLMTRJ128F933BAD0,Warning Sign,Coldplay,https://p.scdn.co/mp3-preview/aa7d87a8e2ac9aa7261c7640548a18930572043d?cid=774b29d4f13844c495f206cafdad9c86,4bPkBHKLKd9WHizsvM2zV3,Rock,2002,331133,0.532,0.433,3,-9.423,1,0.0278,0.0942,0.0121,0.142,0.0395,140.666,4
TRJPARF128F428EE13,Fitter Happier,Radiohead,https://p.scdn.co/mp3-preview/750e3f7cde8f913545248c26cb93f44210b09186?cid=774b29d4f13844c495f206cafdad9c86,53aFGAl0Vebwp2bo8wtdWR,Reggae,1997,117333,0.432,0.391,9,-14.99,1,0.242,0.813,0.00363,0.155,0.744,123.538,4
TRLKLFX128F1456ED6,Open Your Eyes,Snow Patrol,https://p.scdn.co/mp3-preview/eaea30fdb9c3c293b0279b65bc399779c03a756d?cid=774b29d4f13844c495f206cafdad9c86,0PiFqoXA2vCrowth039F1H,Rock,2009,338813,0.525,0.775,7,-6.101,1,0.0299,0.000794,0.00109,0.176,0.0764,130.949,4
TRGOUNV128F4281928,Neighborhood #1 (Tunnels),Arcade Fire,https://p.scdn.co/mp3-preview/5864c6774e3b465bdd73acc807b15bd830fdbbdb?cid=774b29d4f13844c495f206cafdad9c86,1juKLNmTdLlhlIDd3lr2p3,Rock,2005,288333,0.285,0.732,0,-5.544,1,0.0323,0.078,0.0138,0.327,0.237,123.38,4
TROLARL128F428EE18,The Tourist,Radiohead,https://p.scdn.co/mp3-preview/bc818dc33f263a847b7cdbc71e6c7834fe8369d9?cid=774b29d4f13844c495f206cafdad9c86,1VL7EjBCJByEZeBVXJnUg6,Reggae,1997,326533,0.241,0.295,4,-8.571,1,0.0319,0.224,0.0328,0.11,0.0398,114.759,5
TRIMVXU128F4275E4A,Girls & Boys,Blur,https://p.scdn.co/mp3-preview/567ec258bd4efde229902cfe823414d9b73eee33?cid=774b29d4f13844c495f206cafdad9c86,0cRVy5HCrvByvYMyeNW76k,Electronic,1994,290333,0.691,0.853,7,-11.298,0,0.0327,0.0171,0.0,0.0453,0.929,120.055,4
TRFODRF128E0781B18,The Bends,Radiohead,https://p.scdn.co/mp3-preview/7a61d101b1dc294dfba2820782977836e2befe89?cid=774b29d4f13844c495f206cafdad9c86,0Cw9sf8YUpI4pAxVHfRLcj,Rock,2008,246200,0.288,0.757,0,-8.065,1,0.0652,0.0117,0.14,0.363,0.311,89.694,4
TRCZKJP128F93296E7,Kiss Me,Sixpence None the Richer,https://p.scdn.co/mp3-preview/debe99cfd8e4f3b6703aed6ace0f6be2db6696a3?cid=774b29d4f13844c495f206cafdad9c86,01Io04BKh0PjO66OoPbvuU,Rock,2014,195066,0.48,0.883,3,-4.274,1,0.0369,0.0191,0.000189,0.173,0.434,100.088,4
TRUSCDW128F423A18B,Dazed and Confused,Led Zeppelin,https://p.scdn.co/mp3-preview/af72ac64213c8f2f6561edf0c84ef6ea1b475d94?cid=774b29d4f13844c495f206cafdad9c86,0dF6YJZPOUCo0xwsNXfxbu,Country,2003,1525253,0.346,0.893,2,-7.142,1,0.259,0.0054,0.399,0.714,0.176,126.824,4
TRUWCUD12903CD4501,Show Me How To Live,Audioslave,https://p.scdn.co/mp3-preview/b7b2f5c1159fcf819ac4b8af89de51707bf9999a?cid=774b29d4f13844c495f206cafdad9c86,1Qdnvn4XlmZANCVy3XjrQo,Blues,2002,277840,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,4
TRXGMLB128F42765BA,On the Run,Pink Floyd,https://p.scdn.co/mp3-preview/edd4da1f96f39f8fcf32d58556b2845cabb9b806?cid=774b29d4f13844c495f206cafdad9c86,73OIUNKRi2y24Cu9cOLrzM,Rock,1973,225384,0.389,0.563,9,-21.191,1,0.0622,0.65,0.903,0.104,0.134,165.393,4
TRCSIUJ128F42A4977,Optimistic,Radiohead,https://p.scdn.co/mp3-preview/e5a71bda0881bc08e976db30dc834dc82a4c01e9?cid=774b29d4f13844c495f206cafdad9c86,0Vl7qwKGWX5WLhznpC4hRu,RnB,2000,315973,0.403,0.757,7,-9.931,0,0.0371,0.0496,0.848,0.305,0.573,157.957,4
TROHVWM128F9331992,Scars,Papa Roach,https://p.scdn.co/mp3-preview/74964b08825100ce9a6339dde3873c44eabc4cb4?cid=774b29d4f13844c495f206cafdad9c86,0cortYbAESnFAy5pludfru,Rock,2010,208213,0.462,0.922,11,-3.827,1,0.0498,0.0851,0.0,0.233,0.432,89.888,4
TRYHOYW128F9312AA8,Lounge Act,Nirvana,https://p.scdn.co/mp3-preview/7575ad368b5014b848a0ec410c7a95be1fe2ec02?cid=774b29d4f13844c495f206cafdad9c86,02UGlYzodYMeucgYo5DSHs,Rock,1991,156426,0.341,0.964,11,-5.327,0,0.107,1.26e-05,0.000103,0.151,0.459,152.192,4
TRADAXA128F427E50F,Manhattan,Kings of Leon,https://p.scdn.co/mp3-preview/965910c66e54a54bad14ffb498d8efbf9ad8ee20?cid=774b29d4f13844c495f206cafdad9c86,2d5vz9uU5Jan1rX8mkxw2w,Jazz,2008,204226,0.497,0.802,9,-5.807,1,0.0404,0.0154,0.000219,0.0775,0.402,112.287,4
TRZDIFQ128E078EA8E,Tell Me Baby,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/1f87dec6f9fee9fa038d6d99e5ed57201158721b?cid=774b29d4f13844c495f206cafdad9c86,03qoFZom1iAWT5VdWFRYF6,Country,2006,247666,0.695,0.993,0,-3.114,1,0.0612,0.00177,0.00246,0.0814,0.281,107.951,4
TRWBSOX128F92D2DCD,Mr. Blue Sky,Electric Light Orchestra,https://p.scdn.co/mp3-preview/bb98f258a01d52c9b1c86ae82c67132bd52f29af?cid=774b29d4f13844c495f206cafdad9c86,02KyAft40Cnid923l8t3ki,Rock,2006,304440,0.47,0.375,10,-10.876,1,0.0283,0.256,0.0,0.361,0.418,89.271,4
TRJRDNP128F14708B0,Gold Lion,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/98dc5ec76ad0ba7127665c39c92e2a92965a6bd1?cid=774b29d4f13844c495f206cafdad9c86,04JlbJQ3GVTUKbmm9X3ozp,Rock,2006,186226,0.523,0.849,2,-3.392,1,0.0701,0.0214,7.38e-06,0.0823,0.277,158.808,4
TRRHGPA12903CFFC07,Spaceman,The Killers,https://p.scdn.co/mp3-preview/9c4e1384bd19fb691dcab637ffcefdfbe8b1fcea?cid=774b29d4f13844c495f206cafdad9c86,04ugoYgXGvnpOCHP9pZHTl,Electronic,2009,284360,0.512,0.88,4,-6.697,1,0.041,0.00068,1.41e-05,0.116,0.846,152.007,4
TRLYATC128F9311186,Red Light Indicates Doors Are Secured,Arctic Monkeys,https://p.scdn.co/mp3-preview/bf1b968fda54696edab184a09b26c5cc1ae58090?cid=774b29d4f13844c495f206cafdad9c86,0x5Ql77PzlojCaiiOhW9mh,Rock,2006,145626,0.618,0.856,11,-4.842,0,0.0302,0.00325,0.0,0.149,0.907,110.678,4
TRSEHKD128E0782311,Coffee & TV,Blur,https://p.scdn.co/mp3-preview/91936c94d51d132cd0aea95903130de0321e8af7?cid=774b29d4f13844c495f206cafdad9c86,0HFBn4Grwd2AHZk3H1ntNo,Rock,1999,358693,0.738,0.786,2,-9.07,1,0.0363,0.0483,0.294,0.101,0.718,121.609,4
TRILYBE128F428923B,Perfect Day,Lou Reed,https://p.scdn.co/mp3-preview/a48050121ba5ec0d7ffbc8a54fb7f46b8a0d5e70?cid=774b29d4f13844c495f206cafdad9c86,003n4ftz70WFRbPyuBd9a3,Pop,1972,224600,0.39,0.206,10,-15.74,1,0.0327,0.688,0.000412,0.102,0.106,147.27,3
TRBHLDQ128F423EF10,Blue Orchid,The White Stripes,https://p.scdn.co/mp3-preview/21e89f3b9cc649ccd9cfe8093bc337ea9d530c5b?cid=774b29d4f13844c495f206cafdad9c86,1ENdtW2odmA39CxxVqJOCG,Rock,2005,160266,0.478,0.657,10,-8.523,0,0.323,0.0778,1.85e-05,0.121,0.611,151.229,4
TRLDLUT128F1460499,A Day in the Life,The Beatles,https://p.scdn.co/mp3-preview/5af80e6f5ccea5015f25e578122c2e17e101a471?cid=774b29d4f13844c495f206cafdad9c86,10Qr2Dh7lz7Y5nK7K8yl9x,Rock,2014,303000,0.375,0.425,4,-11.181,0,0.0256,0.182,0.0172,0.0872,0.31,79.049,4
TRMYECS128F92DE4B4,Rabbit Heart (Raise It Up),Florence + the Machine,https://p.scdn.co/mp3-preview/983e2d09fd48fc92d29b45193c3a8f950a7ec9e2?cid=774b29d4f13844c495f206cafdad9c86,0AXtUwPpFDkNLcOzNZH4ir,Rock,2010,232360,0.625,0.858,9,-3.483,0,0.0462,0.092,1.36e-06,0.266,0.418,116.98,4
TRVNFJO128F42BC5A0,Dashboard,Modest Mouse,https://p.scdn.co/mp3-preview/e25abab538f266580f7c6156e5064dbdb069a435?cid=774b29d4f13844c495f206cafdad9c86,0dxj1d6FdNZKEDfsvLK4ya,Rock,2007,247280,0.647,0.903,11,-5.012,0,0.0374,0.0101,4.22e-05,0.253,0.96,135.921,4
TRLNBNI128E07822C0,Planet Telex,Radiohead,https://p.scdn.co/mp3-preview/4635aeb3172535b2b702d1f0bd9c2c24210a1d40?cid=774b29d4f13844c495f206cafdad9c86,05evePUsIT1cmIURp1hgu6,Rock,1995,259200,0.429,0.88,9,-8.013,0,0.109,0.0206,0.698,0.607,0.255,148.965,3
TRGOCVT128F428BC83,Heart of Glass,Blondie,https://p.scdn.co/mp3-preview/3fec701758806c53f6a7b64d877695bf16a8d743?cid=774b29d4f13844c495f206cafdad9c86,02qzJErC77iXlOpjwHMRmp,Rock,1999,294040,0.507,0.916,2,-6.505,1,0.048,0.000849,0.00564,0.805,0.457,115.851,4
TRRPRXH128F423F02F,Debaser,Pixies,https://p.scdn.co/mp3-preview/072c2c407aa9d2223d505d5fabd867d2e9176ff6?cid=774b29d4f13844c495f206cafdad9c86,01LS3ND17pTJAGXsZRYOxI,Rock,2005,188013,0.288,0.967,5,-4.267,1,0.0947,0.000616,0.741,0.94,0.449,133.044,4
TRXFYTA128F429364C,Wild Horses,The Rolling Stones,https://p.scdn.co/mp3-preview/95f9ab1dad3bb25b7966684dcd4faec8ae9eba14?cid=774b29d4f13844c495f206cafdad9c86,1hsrmBpddP05q7XvJA8ehw,Pop,2011,344386,0.443,0.309,7,-9.75,1,0.0267,0.666,0.000785,0.0813,0.178,140.749,4
TRAHHMT128F1459939,The Show Must Go On,Queen,https://p.scdn.co/mp3-preview/fd14b2bb7e4caf250db837a2be582bbb2745d2ba?cid=774b29d4f13844c495f206cafdad9c86,0Hd2cpMBkheFLfXHdShjGF,Rock,2001,245760,0.452,0.371,11,-10.417,0,0.0265,0.549,0.849,0.104,0.135,165.896,4
TRORAUP128F428192A,Une année sans lumière,Arcade Fire,https://p.scdn.co/mp3-preview/6e9f89be41afda8a86753dfabab8a21d276ee676?cid=774b29d4f13844c495f206cafdad9c86,1Y2UQ2EL9oBYpZI3hMBOYn,Rock,2004,220960,0.444,0.771,7,-7.021,1,0.0286,0.0439,0.608,0.0826,0.61,106.037,4
TRYAWVI128F42A01AE,Crawl,Kings of Leon,https://p.scdn.co/mp3-preview/e2ee7c48ac60ce62abe5ace9e81796b96482a610?cid=774b29d4f13844c495f206cafdad9c86,0sEbyUe6SwhvNunQ28OU9S,Punk,2008,246413,0.334,0.875,4,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,4
TRNJGXP128F428F408,The Hardest Button to Button,The White Stripes,https://p.scdn.co/mp3-preview/dc4e019099ccecf0fafbbed81a22968831539966?cid=774b29d4f13844c495f206cafdad9c86,0tHeScWiI9EuF9IuH36Beu,Rock,2003,212266,0.689,0.511,4,-8.407,0,0.0742,0.00808,0.276,0.0914,0.578,128.458,4
TRQOGKL12903C9A5A4,Dammit,blink-182,https://p.scdn.co/mp3-preview/e663fe27370004bad84cdf4a74aa70ab412fcc72?cid=774b29d4f13844c495f206cafdad9c86,0qsznAHr78GBCTajlYdRE7,Rock,2000,185906,0.393,0.995,0,-4.087,1,0.202,6.27e-05,9.8e-06,0.973,0.0641,125.338,4
TRZFVUY12903CF6789,Under Pressure,Queen,https://p.scdn.co/mp3-preview/b329081abca56123f894650065adb85b29b372af?cid=774b29d4f13844c495f206cafdad9c86,0b7w8KuzMLHBNrQD6j4ofZ,Electronic,2016,245266,0.662,0.714,2,-6.342,1,0.0474,0.421,0.0,0.0906,0.505,113.512,4
TRXKRZI128F932C312,Blitzkrieg Bop,Ramones,https://p.scdn.co/mp3-preview/9ce6132e4c21f483a69c76cb84c67d6d9921b011?cid=774b29d4f13844c495f206cafdad9c86,0kQ8Dfxzc4C0qm0WHpJkLV,Rock,2011,134360,0.532,0.79,9,-5.756,1,0.0941,0.0103,0.244,0.103,0.959,176.148,4
TRZEJSA128F92DE1B3,505,Arctic Monkeys,https://p.scdn.co/mp3-preview/b439ea59b20171acba51a365c4eed15777fb9600?cid=774b29d4f13844c495f206cafdad9c86,0BxE4FqsDD1Ot4YuBXwAPp,Rock,2007,253586,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4
TRCTEDP12903CBA4AB,Piano Man,Billy Joel,https://p.scdn.co/mp3-preview/13ab3385380e21f0e68943af41fb4a0735a18e32?cid=774b29d4f13844c495f206cafdad9c86,00VBJqZ9M1Fq41KW5x5fr2,Rock,2014,273855,0.327,0.555,0,-6.406,1,0.026,0.295,1.17e-06,0.071,0.372,177.745,3
TRZCIWG128F4248B25,Lost!,Coldplay,https://p.scdn.co/mp3-preview/12ca9924f99e37ee2e9b8847cfbd66dffef1b532?cid=774b29d4f13844c495f206cafdad9c86,060glLDdEdP52BrE74HNu3,Rock,2012,236213,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4
TRUDQBY128F1487A71,Dreams,Fleetwood Mac,https://p.scdn.co/mp3-preview/10b5068313e5ee282e3fd335e87349c2580a2011?cid=774b29d4f13844c495f206cafdad9c86,1lbXEepatjRVjoG8pZMtdp,Rap,1988,254453,0.823,0.338,0,-15.899,1,0.0413,0.139,0.00129,0.5,0.785,120.473,4
