track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRNULHY128F92F8F1B,Teddy Picker,Arctic Monkeys,https://p.scdn.co/mp3-preview/d480313f09828affe06c8617e5b740eb617d8010?cid=774b29d4f13844c495f206cafdad9c86,26ocLzyIX0dkfDgAerzFzs,rock|alternative|indie|alternative_rock|indie_rock|british|britpop,Rock,2007,165000,637,963,9,-5.116,1,882,286,889,449,823,150.1,4
TRDUOHB128F92F24DC,Monkey Wrench,Foo Fighters,https://p.scdn.co/mp3-preview/7f98be705f7db05e0c3e291d80bb158124983232?cid=774b29d4f13844c495f206cafdad9c86,0Y6LOyCGL6AgWDc0zGcLKt,rock|alternative|alternative_rock|hard_rock|90s|grunge,Rock,1997,231160,405,962,4,-4.81,1,766,2.99e-05,5.11e-05,124,703,174.098,4
TROIISO128F93184B7,Everybody's Changing,Keane,https://p.scdn.co/mp3-preview/3783480c279c128024094dc1d03ea9bf0785aba9?cid=774b29d4f13844c495f206cafdad9c86,05S0MaQOMQKj3is716qkSl,rock|alternative|indie|pop|alternative_rock|indie_rock|british|piano|britpop|mellow,Rock,2004,214413,505,841,0,-3.526,1,311,135,322,119,441,94.01,4
TROVIUK128F145A17F,Ooh La,The Kooks,https://p.scdn.co/mp3-preview/74df4290711741a30d54a02929a93b0303994731?cid=774b29d4f13844c495f206cafdad9c86,0QiQwayYRa0WC6u4mQJtDI,rock|alternative|indie|indie_rock|british|britpop,Rock,2006,208973,543,873,10,-5.159,0,803,165,9.45e-05,0.15,786,150.891,4
TRHJOFO12903CBFDE9,There Is a Light That Never Goes Out,The Smiths,https://p.scdn.co/mp3-preview/839d38dbf04ca2ff858eb03d0442358ffb393adb?cid=774b29d4f13844c495f206cafdad9c86,0AF5UIZeHvvnXI1phyhyZ9,rock|alternative|indie|pop|alternative_rock|indie_rock|80s|british|new_wave|post_punk|love|beautiful|britpop,Rock,2008,243573,522,734,4,-6.899,1,269,425,0.0,172,864,135.991,4
TRADYQK128F42A762A,Stockholm Syndrome,Muse,https://p.scdn.co/mp3-preview/cad2e01d066258e45dee8ec43debc831e2745dd6?cid=774b29d4f13844c495f206cafdad9c86,0G3EZgjMJEVkwspqTnnziV,rock|alternative|indie|alternative_rock|progressive_rock|british,Rock,2003,297000,434,977,2,-4.845,1,786,187,166,347,939,128.223,4
TRBHVDQ128E0788919,Bullet With Butterfly Wings,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/9fd891e6d67b9a70837030708b54fab65e01548e?cid=774b29d4f13844c495f206cafdad9c86,0JFCVHHcCsmZhMYz1oBUsT,rock|alternative|alternative_rock|hard_rock|90s|grunge,Rock,2008,258173,389,802,10,-7.352,0,662,5.42e-05,877,44,525,122.153,4
TRCSSLJ128F9338D98,Tighten Up,The Black Keys,https://p.scdn.co/mp3-preview/1612e94399764ca9e8975ee0fb2eb93a97041e7e?cid=774b29d4f13844c495f206cafdad9c86,0MhwaBVJghoZsEzHbr0qjl,rock|alternative|indie|indie_rock|blues|blues_rock,RnB,2010,211121,491,706,1,-6.207,0,669,118,3.98e-06,496,573,108.927,4
TRWYIOX128F9311181,Riot Van,Arctic Monkeys,https://p.scdn.co/mp3-preview/274c5f7aa66ca4fed06336de8238975ace0459d3?cid=774b29d4f13844c495f206cafdad9c86,0RN9h0ojhQWtAD6O8X7Zzp,rock|alternative|indie|alternative_rock|indie_rock|british|britpop,Rock,2006,134933,593,333,9,-14.342,1,46,358,0.0,245,258,103.537,4
TRAMGPM128F9311196,From the Ritz to the Rubble,Arctic Monkeys,https://p.scdn.co/mp3-preview/adb4300b31fc1f1e9e352d0af723fc2d3628e3ec?cid=774b29d4f13844c495f206cafdad9c86,1quwqNTrkIETU55QYjVO2v,rock|alternative|indie|alternative_rock|indie_rock|british|britpop,Rock,2006,195426,215,876,9,-5.327,0,429,165,0.0,313,715,188.89,4
TRAZEOK128F429E934,Demons,Imagine Dragons,https://p.scdn.co/mp3-preview/c710a1549dabd5e4ae3daaf494b85e6c017ac2fb?cid=774b29d4f13844c495f206cafdad9c86,0hGn9atxEyq7HRYTTk9r0R,rock|alternative|indie|alternative_rock|indie_rock|american,Rock,2014,175080,497,666,3,-5.038,1,326,181,131,432,356,90.03,4
TRIAXAU128F92CCF2F,Teenagers,My Chemical Romance,https://p.scdn.co/mp3-preview/7e780e073cb38e63e13544cd28a80d1eec88a49c?cid=774b29d4f13844c495f206cafdad9c86,0FsDAsYbpEOqJWq69oDTGH,rock|alternative|alternative_rock|punk|punk_rock|emo,Rock,2004,161920,458,859,4,-3.173,1,607,595,0.0,189,846,110.734,4
TRYGEGZ128F421E815,Somebody to Love,Jefferson Airplane,https://p.scdn.co/mp3-preview/2bbbf1d141efc87df39c340f5a67bf5a25668ed1?cid=774b29d4f13844c495f206cafdad9c86,08mgPn9jcA1yAEs5OKZv35,rock|female_vocalists|classic_rock|psychedelic|60s|oldies|psychedelic_rock,Rock,2008,175293,487,701,4,-4.908,1,323,115,0.0,251,669,132.416,4
TRIDPWO128F423DBC6,Faust Arp,Radiohead,https://p.scdn.co/mp3-preview/7f8e0f1c60eaa0817e07f48d5954887ca148ef37?cid=774b29d4f13844c495f206cafdad9c86,5SdmtFbNOD7Qej6jFCHkOM,rock|electronic|alternative|indie|alternative_rock|experimental|indie_rock|british|acoustic|beautiful,Rock,2007,129680,338,289,0,-13.479,1,366,834,344,966,226,121.857,3
TRRUIKN128E078218F,Climbing Up the Walls,Radiohead,https://p.scdn.co/mp3-preview/5b1e45987b96b274c80e52c54572b16c8f8c901e?cid=774b29d4f13844c495f206cafdad9c86,040qcdVdtU2ruOwmG5z0lA,rock|electronic|alternative|indie|alternative_rock|experimental|british|chillout|90s|beautiful|britpop,Rock,1996,285200,172,655,11,-7.476,0,42,971,128,195,221,78.653,4
TRGKAHN128F4253C0E,Still Take You Home,Arctic Monkeys,https://p.scdn.co/mp3-preview/e692ef473cc4b5d9066fc81ac9eb9edd575ac600?cid=774b29d4f13844c495f206cafdad9c86,28J7s6ylqLYzBUTBSUyEjm,rock|alternative|indie|alternative_rock|indie_rock|british|britpop,Rock,2006,173666,599,946,8,-4.192,1,378,669,0.0,973,653,108.934,4
TROIESH128F422EEA3,Go Your Own Way,Fleetwood Mac,https://p.scdn.co/mp3-preview/b4b050fb5f906aba4e08064c453d3344ea68e583?cid=774b29d4f13844c495f206cafdad9c86,0FeCO85RKW8fDRytwXof2x,rock|pop|classic_rock|70s,Rock,1977,218400,597,812,5,-12.062,1,315,219,106,102,823,135.68,4
TRADPQN128F932D33E,Heads Will Roll,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/e7f8bdea4ffe9b2202a78c97d6dd84d4d9c30dc5?cid=774b29d4f13844c495f206cafdad9c86,0eJ6LE2jOwGdO6QWVraNLi,rock|electronic|alternative|indie|female_vocalists|indie_rock|dance|00s,Rock,2009,222440,563,903,8,-4.458,0,293,178,123,302,766,132.022,4
TRIROYA12903CE1794,Something Good Can Work,Two Door Cinema Club,https://p.scdn.co/mp3-preview/7717f734cc51035b1d1fd7664acaabf54ce5beaa?cid=774b29d4f13844c495f206cafdad9c86,0IvfFrZGN0xgUwvm79bzc9,rock|electronic|alternative|indie|pop|indie_rock|british|indie_pop|britpop,Rock,2010,164200,647,0.83,0,-5.025,1,342,522,852,0.17,0.73,119.91,4
TRDQBTS128F4234DF9,The Youth,MGMT,https://p.scdn.co/mp3-preview/7087ba8b0a8a152efea8876e723b861fb5a43d25?cid=774b29d4f13844c495f206cafdad9c86,1N1l6k7aetYc20yBUTV8GQ,rock|electronic|alternative|indie|indie_rock|psychedelic|indie_pop,Reggae,2008,228013,485,799,5,-5.886,1,29,122,54,0.33,468,111.012,3
TRGDQXO128F428EE14,Electioneering,Radiohead,https://p.scdn.co/mp3-preview/f45691770c6e5fb13b846fbc507dd7341eac1025?cid=774b29d4f13844c495f206cafdad9c86,0c01OEq96BwjoyH8Tn67Ff,rock|electronic|alternative|indie|alternative_rock|experimental|indie_rock|british|90s|britpop,Reggae,1996,230626,185,889,9,-5.491,0,743,267,981,291,331,77.555,4
TRQUFVD128F4236831,Walk on the Wild Side,Lou Reed,https://p.scdn.co/mp3-preview/ba3b4fe65d5198801dc5853e1d9f26f3dc47e8a9?cid=774b29d4f13844c495f206cafdad9c86,03c6s6VTKDsCU1R5bclNii,rock|classic_rock|singer_songwriter|70s,Jazz,2010,253293,543,272,0,-19.497,1,106,711,467,102,382,104.792,4
TRFUGVB128F4265DD9,Guerrilla Radio,Rage Against the Machine,https://p.scdn.co/mp3-preview/47af10b767feae2666501d56ea4dcce187f9aa7b?cid=774b29d4f13844c495f206cafdad9c86,0bWwbBxphUfSwPI6YqhSyf,rock|alternative|metal|alternative_rock|hard_rock|90s,Rock,1999,206200,599,957,11,-5.764,1,188,129,7.06e-05,155,489,103.68,4
TRCIVWB128F92FDBB3,Strawberry Swing,Coldplay,https://p.scdn.co/mp3-preview/5c8971b01e17419868278ab95b2847a8db93e165?cid=774b29d4f13844c495f206cafdad9c86,06inBM2SUiyg3nGDC2KvUG,rock|alternative|indie|pop|alternative_rock|indie_rock|british|love|beautiful|00s|britpop|mellow,Rock,2009,249666,195,669,1,-10.457,1,601,804,788,238,428,173.12,4
TRLWTAG128E0789037,Kids With Guns,Gorillaz,https://p.scdn.co/mp3-preview/fd854bcd8723cabba5897e6fc1f481513e95a161?cid=774b29d4f13844c495f206cafdad9c86,0eEgMbSzOHmkOeVuNC3E0k,rock|electronic|alternative|indie|pop|alternative_rock|british|hip_hop|trip_hop,Rock,2005,225773,838,475,4,-5.505,0,36,417,714,226,711,106.217,4
TRTDZXN128F4252EA3,How to Disappear Completely,Radiohead,https://p.scdn.co/mp3-preview/a7631fa65da16818cf24822b44ff1be7d9cf30f6?cid=774b29d4f13844c495f206cafdad9c86,03KRkF62P0whzOVY8v3KGj,rock|electronic|alternative|indie|alternative_rock|ambient|experimental|british|beautiful|00s|mellow,Rock,2000,356333,168,302,6,-11.645,0,344,315,0.79,0.11,205,102.041,4
TRFNFGI128F930A920,Today,The Smashing Pumpkins,https://p.scdn.co/mp3-preview/2250f5fd51839d2e9b8df4c77bf8e58ce71afcf0?cid=774b29d4f13844c495f206cafdad9c86,0GRxGPPrL61m6sl14h9a7Z,rock|alternative|indie|alternative_rock|indie_rock|90s|beautiful|grunge,Country,1993,201173,456,826,8,-7.611,1,268,3.35e-05,0.57,548,415,82.539,4
TRRLZAX12903CC4850,Us and Them,Pink Floyd,https://p.scdn.co/mp3-preview/021c52015787b3b1a75ca64d41a034c52119c677?cid=774b29d4f13844c495f206cafdad9c86,1CBW8dKTINURxcDspspvQg,rock|classic_rock|progressive_rock|british|psychedelic|70s|psychedelic_rock,Electronic,1973,470266,351,0.31,2,-13.922,1,308,701,526,842,122,72.786,4
TROJJKH128F425C8D8,Hey You,Pink Floyd,https://p.scdn.co/mp3-preview/a03fcdbf2223e1fe78f886770b0797553b924fc6?cid=774b29d4f13844c495f206cafdad9c86,1gWy26Xb0oxHd3RSktPaFh,rock|classic_rock|progressive_rock|british|psychedelic|70s|psychedelic_rock,Rap,2011,280706,589,0.29,0,-15.021,1,293,271,448,139,183,112.434,4
TRGVSMR128F42B58E7,New Born,Muse,https://p.scdn.co/mp3-preview/77fda0e5664dcd557fc26576fcb4bf538558e25e?cid=774b29d4f13844c495f206cafdad9c86,2lJBnmPHVwPUuvKlZxAp6T,rock|alternative|indie|alternative_rock|progressive_rock|british,Rock,2001,365480,316,918,4,-7.333,1,932,354,0.14,112,148,152.007,4
TRXDJMR12903CCE950,My Generation,The Who,https://p.scdn.co/mp3-preview/542f8635a0bd18bc22ac0d29114a073851c2bf2a?cid=774b29d4f13844c495f206cafdad9c86,0I7AD60haNKlmxGISDQCGI,rock|classic_rock|hard_rock|british|60s,Metal,1984,205493,0.24,841,2,-12.137,1,802,27,594,502,554,99.8,4
TRYJJIA128F4267301,Icky Thump,The White Stripes,https://p.scdn.co/mp3-preview/75db074d29aa654c5a3211ccef965511a99be5c0?cid=774b29d4f13844c495f206cafdad9c86,09QZAEmdbq28OaNyqTOEvY,rock|alternative|indie|alternative_rock|indie_rock|00s|blues_rock,Rock,2007,254533,424,632,9,-7.243,1,922,21,117,545,356,97.694,4
TRUYVGJ128F92F929B,Here Comes Your Man,Pixies,https://p.scdn.co/mp3-preview/189379bc8ea66d101c86f66244dfcd9b13cfbc8b?cid=774b29d4f13844c495f206cafdad9c86,0cs671lxX2eoDzr2KMuo3N,rock|alternative|indie|alternative_rock|punk|indie_rock|80s|post_punk,Rock,1989,201693,669,783,2,-12.302,1,295,475,296,115,896,124.518,4
TRHQYEV128E078129D,Pyramid Song,Radiohead,https://p.scdn.co/mp3-preview/8aa29c9bf242d42d949a81f4c263c6917bf5b9c7?cid=774b29d4f13844c495f206cafdad9c86,059cWuSx8fgneEhtGnS8uQ,rock|electronic|alternative|indie|alternative_rock|experimental|british|chillout|piano|beautiful|mellow,Rock,2001,288733,127,335,11,-8.298,0,329,786,427,111,686,77.078,4
TRADJBK128F1453605,In Too Deep,Sum 41,https://p.scdn.co/mp3-preview/66eca3757c2012398faf26705c19fccd3594a41d?cid=774b29d4f13844c495f206cafdad9c86,0GH52eIynfyKDPDGWHvRan,rock|alternative|alternative_rock|punk|punk_rock,Pop,2010,206493,569,814,9,-6.819,1,593,217,0.0,644,755,116.013,4
TRININI128F427E5A0,Your Song,Elton John,https://p.scdn.co/mp3-preview/ad1dee49f348b0465eafdf84d9c06af2b2cc8c07?cid=774b29d4f13844c495f206cafdad9c86,04Gr5FeYGea5hNSiW3wFBx,rock|pop|classic_rock|singer_songwriter|british|piano|70s|male_vocalists|oldies|love,RnB,2007,242546,546,283,3,-12.532,1,328,818,1.64e-06,873,294,127.954,4
TRUPZPL128F145C25C,(Don't Fear) The Reaper,Blue Öyster Cult,https://p.scdn.co/mp3-preview/25df39ce3cbdf02b889f25c3edd82154e7202d3e?cid=774b29d4f13844c495f206cafdad9c86,00HgfXiUGVbUJzOMUIRlD8,rock|classic_rock|hard_rock|70s,Rock,1999,230800,434,0.89,0,-11.693,1,579,499,37,234,0.7,142.0,4
TRIZIGR128E0794B13,From Yesterday,30 Seconds to Mars,https://p.scdn.co/mp3-preview/e32cea6cfcc272251f40f39cfacadfd6d9617de7?cid=774b29d4f13844c495f206cafdad9c86,0Dx3pLp5cHb5RKvCNHKdlK,rock|alternative|alternative_rock|emo,Rock,2005,247373,468,876,10,-4.841,1,692,578,625,35,0.13,135.062,4
TRILDZF128F4281CBB,12:51,The Strokes,https://p.scdn.co/mp3-preview/a9839dc7159672f037328d338cf498727f65189c?cid=774b29d4f13844c495f206cafdad9c86,0nkLI0pdyTRpq7BsTFBufZ,rock|alternative|indie|alternative_rock|indie_rock|00s,Rock,2003,153133,452,889,4,-3.838,1,379,312,0.8,558,591,145.056,4
TRONYHY128F92C9D11,Revelry,Kings of Leon,https://p.scdn.co/mp3-preview/1c2604b381e6106ca4a180900a98fb5fce20006c?cid=774b29d4f13844c495f206cafdad9c86,039Q3UlFQ6kavVIZHpO4mL,rock|alternative|indie|alternative_rock|indie_rock|male_vocalists|beautiful|00s|mellow,Rock,2008,201733,437,748,4,-6.593,1,689,196,328,158,383,149.834,4
TRUIMWD128F425141D,This Fire,Franz Ferdinand,https://p.scdn.co/mp3-preview/eb713a36c1f11059d574a73e479343c6b21d46bd?cid=774b29d4f13844c495f206cafdad9c86,0H9P0dEUCtzAfdW1FUUvvU,rock|alternative|indie|alternative_rock|indie_rock|british|britpop,Reggae,2004,254693,543,874,7,-9.46,1,529,255,0.0,164,673,138.086,4
TRADNVM12903CE790C,Bodies,Drowning Pool,https://p.scdn.co/mp3-preview/3ea7cd55be78b27d83b78f822d8bac2444d6719b?cid=774b29d4f13844c495f206cafdad9c86,0gaP2rTeFB5onIi70rolNU,rock|alternative|metal|hard_rock|heavy_metal|hardcore|nu_metal,Folk,2001,201960,656,927,4,-3.396,0,821,364,328,155,616,130.898,4
TRXFYCU128F4258741,Ziggy Stardust,David Bowie,https://p.scdn.co/mp3-preview/7d9f79af0556952cd2cc2bc9077c51771e6f3a8a?cid=774b29d4f13844c495f206cafdad9c86,0NwGSYFvpiQ0ydLY3jRWSA,rock|classic_rock|british|70s,Rock,2009,194653,408,646,7,-7.181,1,435,714,0.0,176,565,80.148,4
TRDWWGK128F4243516,Cape Cod Kwassa Kwassa,Vampire Weekend,https://p.scdn.co/mp3-preview/3cd5480f5351b5e7a07c898c37fa456fda75f7c3?cid=774b29d4f13844c495f206cafdad9c86,1MVWDP5ycK3n3ZRdyGrf31,rock|alternative|indie|pop|indie_rock|american|indie_pop|00s,Rock,2012,211840,843,456,2,-10.213,1,407,837,312,239,799,105.031,4
TRLMTRJ128F933BAD0,Warning Sign,Coldplay,https://p.scdn.co/mp3-preview/aa7d87a8e2ac9aa7261c7640548a18930572043d?cid=774b29d4f13844c495f206cafdad9c86,4bPkBHKLKd9WHizsvM2zV3,rock|alternative|indie|pop|alternative_rock|indie_rock|british|chillout|love|beautiful|britpop|mellow,Rock,2002,331133,532,433,3,-9.423,1,278,942,121,142,395,140.666,4
TRJPARF128F428EE13,Fitter Happier,Radiohead,https://p.scdn.co/mp3-preview/750e3f7cde8f913545248c26cb93f44210b09186?cid=774b29d4f13844c495f206cafdad9c86,53aFGAl0Vebwp2bo8wtdWR,rock|electronic|alternative|indie|alternative_rock|experimental|british|90s|britpop,Reggae,1997,117333,432,391,9,-14.99,1,242,813,363,155,744,123.538,4
TRLKLFX128F1456ED6,Open Your Eyes,Snow Patrol,https://p.scdn.co/mp3-preview/eaea30fdb9c3c293b0279b65bc399779c03a756d?cid=774b29d4f13844c495f206cafdad9c86,0PiFqoXA2vCrowth039F1H,rock|alternative|indie|alternative_rock|indie_rock|british|love|britpop,Rock,2009,338813,525,775,7,-6.101,1,299,794,109,176,764,130.949,4
TRGOUNV128F4281928,Neighborhood #1 (Tunnels),Arcade Fire,https://p.scdn.co/mp3-preview/5864c6774e3b465bdd73acc807b15bd830fdbbdb?cid=774b29d4f13844c495f206cafdad9c86,1juKLNmTdLlhlIDd3lr2p3,rock|alternative|indie|alternative_rock|indie_rock|piano|indie_pop|beautiful|00s,Rock,2005,288333,285,732,0,-5.544,1,323,78,138,327,237,123.38,4
TROLARL128F428EE18,The Tourist,Radiohead,https://p.scdn.co/mp3-preview/bc818dc33f263a847b7cdbc71e6c7834fe8369d9?cid=774b29d4f13844c495f206cafdad9c86,1VL7EjBCJByEZeBVXJnUg6,rock|alternative|indie|alternative_rock|indie_rock|british|90s|beautiful|britpop|mellow,Reggae,1997,326533,241,295,4,-8.571,1,319,224,328,0.11,398,114.759,5
TRIMVXU128F4275E4A,Girls & Boys,Blur,https://p.scdn.co/mp3-preview/567ec258bd4efde229902cfe823414d9b73eee33?cid=774b29d4f13844c495f206cafdad9c86,0cRVy5HCrvByvYMyeNW76k,rock|alternative|indie|pop|alternative_rock|dance|british|90s|britpop,Electronic,1994,290333,691,853,7,-11.298,0,327,171,0.0,453,929,120.055,4
TRFODRF128E0781B18,The Bends,Radiohead,https://p.scdn.co/mp3-preview/7a61d101b1dc294dfba2820782977836e2befe89?cid=774b29d4f13844c495f206cafdad9c86,0Cw9sf8YUpI4pAxVHfRLcj,rock|alternative|indie|alternative_rock|experimental|indie_rock|british|90s|britpop,Rock,2008,246200,288,757,0,-8.065,1,652,117,0.14,363,311,89.694,4
TRCZKJP128F93296E7,Kiss Me,Sixpence None the Richer,https://p.scdn.co/mp3-preview/debe99cfd8e4f3b6703aed6ace0f6be2db6696a3?cid=774b29d4f13844c495f206cafdad9c86,01Io04BKh0PjO66OoPbvuU,rock|alternative|pop|female_vocalists|soundtrack|90s|love|pop_rock,Rock,2014,195066,0.48,883,3,-4.274,1,369,191,189,173,434,100.088,4
TRUSCDW128F423A18B,Dazed and Confused,Led Zeppelin,https://p.scdn.co/mp3-preview/af72ac64213c8f2f6561edf0c84ef6ea1b475d94?cid=774b29d4f13844c495f206cafdad9c86,0dF6YJZPOUCo0xwsNXfxbu,rock|classic_rock|hard_rock|progressive_rock|blues|psychedelic|70s|60s|psychedelic_rock|blues_rock,Country,2003,1525253,346,893,2,-7.142,1,259,54,399,714,176,126.824,4
TRUWCUD12903CD4501,Show Me How To Live,Audioslave,https://p.scdn.co/mp3-preview/b7b2f5c1159fcf819ac4b8af89de51707bf9999a?cid=774b29d4f13844c495f206cafdad9c86,1Qdnvn4XlmZANCVy3XjrQo,rock|alternative|alternative_rock|hard_rock|grunge,Blues,2002,277840,433,854,9,-3.868,1,483,336,177,162,368,89.4,4
TRXGMLB128F42765BA,On the Run,Pink Floyd,https://p.scdn.co/mp3-preview/edd4da1f96f39f8fcf32d58556b2845cabb9b806?cid=774b29d4f13844c495f206cafdad9c86,73OIUNKRi2y24Cu9cOLrzM,rock|electronic|classic_rock|experimental|instrumental|progressive_rock|british|psychedelic|70s|psychedelic_rock,Rock,1973,225384,389,563,9,-21.191,1,622,0.65,903,104,134,165.393,4
TRCSIUJ128F42A4977,Optimistic,Radiohead,https://p.scdn.co/mp3-preview/e5a71bda0881bc08e976db30dc834dc82a4c01e9?cid=774b29d4f13844c495f206cafdad9c86,0Vl7qwKGWX5WLhznpC4hRu,rock|electronic|alternative|indie|alternative_rock|experimental|indie_rock|british|post_rock|00s|britpop,RnB,2000,315973,403,757,7,-9.931,0,371,496,848,305,573,157.957,4
TROHVWM128F9331992,Scars,Papa Roach,https://p.scdn.co/mp3-preview/74964b08825100ce9a6339dde3873c44eabc4cb4?cid=774b29d4f13844c495f206cafdad9c86,0cortYbAESnFAy5pludfru,rock|alternative|metal|alternative_rock|hard_rock|emo|nu_metal,Rock,2010,208213,462,922,11,-3.827,1,498,851,0.0,233,432,89.888,4
TRYHOYW128F9312AA8,Lounge Act,Nirvana,https://p.scdn.co/mp3-preview/7575ad368b5014b848a0ec410c7a95be1fe2ec02?cid=774b29d4f13844c495f206cafdad9c86,02UGlYzodYMeucgYo5DSHs,rock|alternative|alternative_rock|90s|grunge,Rock,1991,156426,341,964,11,-5.327,0,107,1.26e-05,103,151,459,152.192,4
TRADAXA128F427E50F,Manhattan,Kings of Leon,https://p.scdn.co/mp3-preview/965910c66e54a54bad14ffb498d8efbf9ad8ee20?cid=774b29d4f13844c495f206cafdad9c86,2d5vz9uU5Jan1rX8mkxw2w,rock|alternative|indie|alternative_rock|indie_rock|00s,Jazz,2008,204226,497,802,9,-5.807,1,404,154,219,775,402,112.287,4
TRZDIFQ128E078EA8E,Tell Me Baby,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/1f87dec6f9fee9fa038d6d99e5ed57201158721b?cid=774b29d4f13844c495f206cafdad9c86,03qoFZom1iAWT5VdWFRYF6,rock|alternative|alternative_rock|funk,Country,2006,247666,695,993,0,-3.114,1,612,177,246,814,281,107.951,4
TRWBSOX128F92D2DCD,Mr. Blue Sky,Electric Light Orchestra,https://p.scdn.co/mp3-preview/bb98f258a01d52c9b1c86ae82c67132bd52f29af?cid=774b29d4f13844c495f206cafdad9c86,02KyAft40Cnid923l8t3ki,rock|pop|classic_rock|progressive_rock|british|70s,Rock,2006,304440,0.47,375,10,-10.876,1,283,256,0.0,361,418,89.271,4
TRJRDNP128F14708B0,Gold Lion,Yeah Yeah Yeahs,https://p.scdn.co/mp3-preview/98dc5ec76ad0ba7127665c39c92e2a92965a6bd1?cid=774b29d4f13844c495f206cafdad9c86,04JlbJQ3GVTUKbmm9X3ozp,rock|alternative|indie|female_vocalists|alternative_rock|indie_rock,Rock,2006,186226,523,849,2,-3.392,1,701,214,7.38e-06,823,277,158.808,4
TRRHGPA12903CFFC07,Spaceman,The Killers,https://p.scdn.co/mp3-preview/9c4e1384bd19fb691dcab637ffcefdfbe8b1fcea?cid=774b29d4f13844c495f206cafdad9c86,04ugoYgXGvnpOCHP9pZHTl,rock|alternative|indie|pop|alternative_rock|indie_rock|00s,Electronic,2009,284360,512,0.88,4,-6.697,1,41,68,1.41e-05,116,846,152.007,4
TRLYATC128F9311186,Red Light Indicates Doors Are Secured,Arctic Monkeys,https://p.scdn.co/mp3-preview/bf1b968fda54696edab184a09b26c5cc1ae58090?cid=774b29d4f13844c495f206cafdad9c86,0x5Ql77PzlojCaiiOhW9mh,rock|alternative|indie|alternative_rock|indie_rock|british|00s|britpop,Rock,2006,145626,618,856,11,-4.842,0,302,325,0.0,149,907,110.678,4
TRSEHKD128E0782311,Coffee & TV,Blur,https://p.scdn.co/mp3-preview/91936c94d51d132cd0aea95903130de0321e8af7?cid=774b29d4f13844c495f206cafdad9c86,0HFBn4Grwd2AHZk3H1ntNo,rock|alternative|indie|alternative_rock|indie_rock|british|90s|britpop,Rock,1999,358693,738,786,2,-9.07,1,363,483,294,101,718,121.609,4
TRILYBE128F428923B,Perfect Day,Lou Reed,https://p.scdn.co/mp3-preview/a48050121ba5ec0d7ffbc8a54fb7f46b8a0d5e70?cid=774b29d4f13844c495f206cafdad9c86,003n4ftz70WFRbPyuBd9a3,rock|classic_rock|singer_songwriter|soundtrack|piano|70s|beautiful|mellow,Pop,1972,224600,0.39,206,10,-15.74,1,327,688,412,102,106,147.27,3
TRBHLDQ128F423EF10,Blue Orchid,The White Stripes,https://p.scdn.co/mp3-preview/21e89f3b9cc649ccd9cfe8093bc337ea9d530c5b?cid=774b29d4f13844c495f206cafdad9c86,1ENdtW2odmA39CxxVqJOCG,rock|alternative|indie|alternative_rock|indie_rock|00s,Rock,2005,160266,478,657,10,-8.523,0,323,778,1.85e-05,121,611,151.229,4
TRLDLUT128F1460499,A Day in the Life,The Beatles,https://p.scdn.co/mp3-preview/5af80e6f5ccea5015f25e578122c2e17e101a471?cid=774b29d4f13844c495f206cafdad9c86,10Qr2Dh7lz7Y5nK7K8yl9x,rock|pop|classic_rock|experimental|progressive_rock|british|psychedelic|60s|psychedelic_rock,Rock,2014,303000,375,425,4,-11.181,0,256,182,172,872,0.31,79.049,4
TRMYECS128F92DE4B4,Rabbit Heart (Raise It Up),Florence + the Machine,https://p.scdn.co/mp3-preview/983e2d09fd48fc92d29b45193c3a8f950a7ec9e2?cid=774b29d4f13844c495f206cafdad9c86,0AXtUwPpFDkNLcOzNZH4ir,rock|alternative|indie|pop|female_vocalists|british|indie_pop,Rock,2010,232360,625,858,9,-3.483,0,462,92,1.36e-06,266,418,116.98,4
TRVNFJO128F42BC5A0,Dashboard,Modest Mouse,https://p.scdn.co/mp3-preview/e25abab538f266580f7c6156e5064dbdb069a435?cid=774b29d4f13844c495f206cafdad9c86,0dxj1d6FdNZKEDfsvLK4ya,rock|alternative|indie|alternative_rock|indie_rock|indie_pop,Rock,2007,247280,647,903,11,-5.012,0,374,101,4.22e-05,253,0.96,135.921,4
TRLNBNI128E07822C0,Planet Telex,Radiohead,https://p.scdn.co/mp3-preview/4635aeb3172535b2b702d1f0bd9c2c24210a1d40?cid=774b29d4f13844c495f206cafdad9c86,05evePUsIT1cmIURp1hgu6,rock|alternative|indie|alternative_rock|experimental|indie_rock|british|90s|britpop,Rock,1995,259200,429,0.88,9,-8.013,0,109,206,698,607,255,148.965,3
TRGOCVT128F428BC83,Heart of Glass,Blondie,https://p.scdn.co/mp3-preview/3fec701758806c53f6a7b64d877695bf16a8d743?cid=774b29d4f13844c495f206cafdad9c86,02qzJErC77iXlOpjwHMRmp,rock|pop|female_vocalists|dance|80s|new_wave|70s,Rock,1999,294040,507,916,2,-6.505,1,48,849,564,805,457,115.851,4
